age,gender,n_trials,n_force_wrong,n_missed,bonus_payment,percent_accept_A1,percent_accept_A2,percent_accept_A3,percent_accept_A4,percent_accept_A2_A3,percent_accept_B1,percent_accept_B2,percent_accept_B3,percent_accept_B4,percent_accept_B2_B3,percent_accept_B1_min_A1,percent_accept_B2_min_A2,percent_accept_B3_min_A3,percent_accept_B4_min_A4,percent_accept_B2_B3_min_A2_A3,percent_accept_AB1,percent_accept_AB2,percent_accept_AB3,percent_accept_AB4,percent_accept_AB2_AB3,order_condition,liks,intercept,beta,learning_rate_reward_raw,learning_rate_reward_transformed,learning_rate_delay_raw,learning_rate_delay_transformed,accept_AB_prev1,accept_AB_prev23,accept_AB_prev4,accept_A_prev1,accept_A_prev23,accept_A_prev4,accept_B_prev1,accept_B_prev23,accept_B_prev4,accept_A1_prev1,accept_A1_prev23,accept_A1_prev4,accept_A23_prev1,accept_A23_prev23,accept_A23_prev4,accept_A4_prev1,accept_A4_prev23,accept_A4_prev4,accept_B1_prev1,accept_B1_prev23,accept_B1_prev4,accept_B23_prev1,accept_B23_prev23,accept_B23_prev4,accept_B4_prev1,accept_B4_prev23,accept_B4_prev4,av_reward_est_A,av_reward_est_B,av_reward_est_both,av_reward_arithmetic_A,av_reward_arithmetic_B,av_reward_arithmetic_both
34,m,387,2,3,2.7,1,0.454545455,0.05,0.052631579,0.261904762,1,0.75,0.105263158,0,0.435897436,0,0.295454545,0.055263158,-0.052631579,0.173992674,1,0.595238095,0.076923077,0.172131148,0.345679012,1,104.4617468677,-2.18926467559475,0.0330265395446818,-0.918901234231651,0.179073617154799,-1.95929571721839,0.025039082516515,0.333333333333333,0.459899749373434,0.502599090318389,0.5,0.761904761904762,0.684210526315789,0.166666666666667,0.157894736842105,0.320987654320988,1,1,1,0.125,0.4,0.5,0,0,0,1,1,1,0.333333333333333,0.285714285714286,0.5,0,0,0,38.680511368086,20.4110457487178,29.2023675505191,10.6702698981824,7.63405790756492,9.09509224891467
21,f,332,1,1,2.8,1,0.35,0.066666667,0,0.228571429,0.923076923,1,0.75,0.1,0.892857143,-0.076923077,0.65,0.683333333,0.1,0.664285714,0.987951807,0.638888889,0.37037037,0.206185567,0.523809524,2,68.4754059881003,-2.21727122372223,0.0578520319126994,-1.772187356879,0.038181730818621,-2.25278229857391,0.0121364394198514,0.535117056856187,0.458201058201058,0.594607843137255,0.608695652173913,0.657142857142857,0.705882352941177,0.461538461538462,0.259259259259259,0.483333333333333,1,1,1,0.28,0.166666666666667,0,0,0,0,NaN,1,0.9,1,0.666666666666667,0.894736842105263,0.125,0.25,0.375,24.3282873901088,12.4695075718859,18.9572705217656,6.57557158452399,5.4429911135632,6.06260912906642
31,m,313,6,13,2.6,0.982142857,0.333333333,0.153846154,0.416666667,0.258064516,1,0.0625,0.8,0.076923077,0.419354839,0.017857143,-0.270833333,0.646153846,-0.33974359,0.161290323,0.986111111,0.205882353,0.5,0.267326733,0.338709677,1,108.66667886942,0.270901489826469,0.0472226877251124,-1.84526999579094,0.0324991364151584,-1.96041170609341,0.0249738443611369,0.49702380952381,0.545161290322581,0.396153846153846,0.660714285714286,0.8,0.5,0.333333333333333,0.290322580645161,0.292307692307692,0.96551724137931,1,1,0.285714285714286,0.5,0,0.5,0.166666666666667,0,1,1,1,0.285714285714286,0.714285714285714,0.352941176470588,0.166666666666667,0.333333333333333,0.166666666666667,10.82107035998,5.87906248704498,8.19782447482018,8.49787261557032,6.7642696050131,7.57766627821294
26,m,307,4,4,2.8,1,0.333333333,0.25,0.071428571,0.290322581,1,0.909090909,0.928571429,0.018518519,0.92,0,0.575757576,0.678571429,-0.052910053,0.629677419,1,0.576923077,0.566666667,0.247311828,0.571428571,1,59.3346794381027,-1.24433999372946,0.0877828948561189,-1.51517307337187,0.0648642900790138,-1.70745933628909,0.0438683548572955,0.504329004329004,0.532930107526882,0.552910052910053,0.651515151515151,0.774193548387097,0.642857142857143,0.357142857142857,0.291666666666667,0.462962962962963,1,1,1,0.35,0.285714285714286,0,0,0.1,0,NaN,1,1,0.833333333333333,0.666666666666667,1,0,0,0,14.358815313856,7.53540828152518,11.2633184650425,10.7112533236416,8.22993507803252,9.58558211953601
37,m,367,4,4,2.8,1,0.157894737,0.0625,0.045454545,0.114285714,1,0.941176471,0.055555556,0,0.485714286,0,0.783281734,-0.006944444,-0.045454545,0.371428571,1,0.527777778,0.058823529,0.154545455,0.3,1,94.2122249889411,-1.7036944399639,0.0382916389821409,-1.20527401855214,0.114048768067162,-2.00426603330065,0.0225207851764911,0.446376811594203,0.428571428571429,0.520658263305322,0.492753623188406,0.657142857142857,0.761904761904762,0.4,0.2,0.279411764705882,1,1,1,0.153846153846154,0,0,0,0.0769230769230769,0,NaN,1,1,0.75,0.571428571428571,0.368421052631579,0,0,0,33.7198842642875,15.9042268737105,25.0665649602929,12.0062158707936,8.31570658672753,10.2136827899615
38,f,268,8,10,2.6,1,1,1,0,1,0.8125,0.916666667,1,0.058823529,0.956521739,-0.1875,-0.083333333,0,0.058823529,-0.043478261,0.953125,0.961538462,1,0.235294118,0.98,2,71.3734240808415,-0.645881954600749,0.081200926479911,-2.76128221920194,0.00287874503315061,-2.75312681650111,0.00295145127810342,0.625,0.547979797979798,0.735294117647059,0.875,0.777777777777778,1,0.375,0.318181818181818,0.470588235294118,1,1,1,1,1,1,0,0,0,NaN,0.5,0.916666666666667,1,1,0.923076923076923,0.0909090909090909,0.0909090909090909,0.0909090909090909,6.40825187811942,5.29441530782881,5.84189430000555,5.46471863943227,3.85579772743852,4.6466232604524
27,m,286,1,2,2.8,1,0.642857143,0.8,0.5,0.724137931,0.928571429,0.916666667,1,0.016949153,0.962962963,-0.071428571,0.273809524,0.2,-0.483050847,0.238825032,0.985074627,0.769230769,0.9,0.302083333,0.839285714,1,89.7208544444489,-0.296427357875448,0.0688254170775827,-1.85597336131539,0.0317286775634296,-1.77047540432699,0.0383239890787836,0.592032967032967,0.56066411238825,0.691091954022989,0.826923076923077,0.862068965517241,0.916666666666667,0.357142857142857,0.259259259259259,0.46551724137931,1,1,1,0.736842105263158,0.666666666666667,0.75,0.6,0,0,NaN,0.75,1,1,1,0.947368421052632,0.1,0,0,8.33544616979873,4.46899432273797,6.34242975378803,10.5545295539359,7.68803307635804,9.0769540500298
51,m,337,0,7,2.8,0.985507246,0.117647059,0.157894737,0.058823529,0.138888889,0.9375,0.875,0.846153846,0.066666667,0.862068966,-0.048007246,0.757352941,0.688259109,0.007843137,0.723180077,0.976470588,0.484848485,0.4375,0.076190476,0.461538462,2,70.7590973222251,-0.924840035419511,0.0623927327218959,-2.28939000277357,0.0110283512405836,-2.62603211687522,0.00431933329718409,0.349275362318841,0.601477832512315,0.51078431372549,0.565217391304348,0.685714285714286,0.588235294117647,0.133333333333333,0.517241379310345,0.433333333333333,0.972972972972973,1,1,0.136363636363636,0,0.25,0,0.1,0,NaN,1,0.833333333333333,1,1,0.833333333333333,0,0.230769230769231,0.0769230769230769,18.5033440234062,9.57882509051189,14.3752625786753,6.53872988337975,4.89633875731154,5.77903354753323
34,m,338,1,3,2.8,1,0.8125,0.214285714,0,0.533333333,1,0.875,1,0.028985507,0.9375,0,0.0625,0.785714286,0.028985507,0.404166667,1,0.84375,0.633333333,0.036036036,0.741935484,2,43.3014180427391,-2.21844160045903,0.101468062469414,-2.42507170683712,0.00765268165730132,-2.70932365577269,0.00337102673926848,0.534313725490196,0.511827956989247,0.631884057971015,0.735294117647059,0.733333333333333,0.8,0.333333333333333,0.290322580645161,0.463768115942029,1,1,1,0.565217391304348,0.25,0.666666666666667,0,0,0,NaN,1,1,0.8,1,0.958333333333333,0.1,0,0,15.3316195982859,9.21714395287836,12.247797098863,6.75834236432943,5.57384231873549,6.16094234133422
29,m,284,4,10,2.6,0.945454545,0.133333333,0.454545455,0.333333333,0.269230769,0.7,0.666666667,0.857142857,0.20754717,0.769230769,-0.245454545,0.533333333,0.402597403,-0.125786164,0.5,0.907692308,0.37037037,0.68,0.390804598,0.519230769,1,117.620989320026,0.135005803859855,0.0341412266966837,-1.83656676546906,0.0331369386774639,-1.80950437739661,0.0351863403566327,0.459090909090909,0.615384615384615,0.559065934065934,0.618181818181818,0.730769230769231,0.714285714285714,0.3,0.5,0.403846153846154,0.966666666666667,0.941176470588235,0.875,0.176470588235294,0,0.5,0.25,0.375,0,NaN,0.5,0.833333333333333,0.666666666666667,0.777777777777778,0.769230769230769,0.142857142857143,0.571428571428571,0.857142857142857,9.07384396175845,3.76966950722345,6.5221059809281,10.062457329418,7.15479711332499,8.66363700924354
40,m,230,2,3,2.4,1,1,0.4,0,0.647058824,1,1,1,0.070175439,1,0,0,0.6,0.070175439,0.352941176,1,1,0.727272727,0.19047619,0.857142857,2,46.0220573545279,-2.38462553578134,0.0824564662862146,-1.84796495115214,0.032303706647713,-2.11991535927577,0.0170065919376841,0.622222222222222,0.540441176470588,0.736842105263158,0.777777777777778,0.705882352941177,1,0.466666666666667,0.375,0.473684210526316,1,1,1,0.583333333333333,0.75,1,0,0,0,NaN,1,1,1,1,1,0.2,0,0.2,14.9987240917167,9.53838730557036,11.6464920141458,6.18967446018271,5.46905658821014,5.74726981726284
33,f,367,4,5,2.8,0.972222222,0.333333333,0.058823529,0.090909091,0.2,1,0.692307692,0,0.013888889,0.310344828,0.027777778,0.358974359,-0.058823529,-0.077020202,0.110344828,0.977777778,0.483870968,0.03030303,0.146551724,0.25,1,100.477269943189,-2.2490661023661,0.0257844384847552,-1.05039432686903,0.146768426437114,-2.21396821966431,0.0134154825984187,0.469874804381847,0.4,0.399621212121212,0.661971830985915,0.514285714285714,0.590909090909091,0.277777777777778,0.285714285714286,0.208333333333333,1,0.888888888888889,1,0.263157894736842,0.111111111111111,0.142857142857143,0.0909090909090909,0.0909090909090909,0,NaN,1,1,0.833333333333333,0.2,0.176470588235294,0,0.0833333333333333,0,45.9294803246412,26.7031166466469,36.7039267856036,9.88593011209695,7.9466157691566,8.95537202012154
46,m,323,2,2,2.8,1,0.1,0.0625,0,0.083333333,1,1,1,0.019607843,1,0,0.9,0.9375,0.019607843,0.916666667,1,0.470588235,0.482758621,0.215053763,0.476190476,2,41.4513672788675,-1.96328914228839,0.120311188736504,-1.72070203694066,0.0426524532873656,-2.00362716032563,0.0225550070899788,0.392857142857143,0.50462962962963,0.649509803921569,0.5,0.638888888888889,0.75,0.285714285714286,0.37037037037037,0.549019607843137,1,1,1,0.111111111111111,0,0,0,0,0,NaN,1,1,1,1,1,0,0,0,17.5105370668959,8.73280217748404,13.8333778564666,6.38224689818929,5.13363814826294,5.85918107051744
27,m,360,3,3,2.8,1,1,0.428571429,0.058823529,0.724137931,1,1,0.5,0,0.787878788,0,0,0.071428571,-0.058823529,0.063740857,1,1,0.464285714,0.008130081,0.758064516,1,40.6380888776398,-2.97699119007543,0.0734301155331193,-2.68240270226621,0.00365477055761315,-3.03949296709472,0.0011848836774862,0.465485074626866,0.475649350649351,0.643879173290938,0.805970149253731,0.678571428571429,0.882352941176471,0.125,0.272727272727273,0.405405405405405,1,1,1,0.722222222222222,0.8,0.666666666666667,0.111111111111111,0,0,NaN,1,1,0.5,0.8,0.833333333333333,0,0,0,13.9077698521828,15.2476796497038,14.6088197040503,11.0151774833531,8.9866907777891,9.95385954457699
41,m,214,2,2,2.5,1,0.909090909,1,0.272727273,0.947368421,0.9,1,1,0.529411765,1,-0.1,0.090909091,0,0.256684492,0.052631579,0.98245614,0.944444444,1,0.515151515,0.972222222,2,54.9963097419351,-1.83497278486195,0.0632383094629025,-2.1076816699742,0.0175292669380525,-2.21708293840222,0.0133087122356975,0.723913043478261,0.822368421052632,0.867647058823529,0.847826086956522,0.894736842105263,1,0.6,0.75,0.735294117647059,1,1,1,0.933333333333333,1,1,0.25,0.125,0,NaN,1,0.8,1,NaN,1,0.333333333333333,1.16666666666667,1.33333333333333,10.949553746543,5.41621174088626,8.50365619331795,5.42845421366269,3.58432548004008,4.61329586039473
27,m,276,6,8,2.7,1,1,0.875,0,0.947368421,1,1,1,0.017241379,1,0,0,0.125,0.017241379,0.052631579,1,1,0.96,0.208333333,0.981132075,2,34.1083889817852,-3.35700841141451,0.16672340272028,-2.24515067065554,0.0123792308223463,-2.34687627911332,0.0094657699274629,0.584633853541417,0.629186602870813,0.78448275862069,0.816326530612245,0.894736842105263,1,0.352941176470588,0.363636363636364,0.568965517241379,1,1,1,0.928571428571429,1,1,0,0,0,NaN,1,1,1,1,1,0,0.0909090909090909,0,10.3649909215741,6.77606617369823,8.28417816881629,6.26855678203712,5.60845227074771,5.88583661325762
39,f,336,2,3,2.8,0.984848485,0.1,0.117647059,0,0.108108108,1,0.214285714,0.875,0.017241379,0.566666667,0.015151515,0.114285714,0.757352941,0.017241379,0.458558559,0.987654321,0.147058824,0.484848485,0.173469388,0.313432836,2,64.8238397751862,0.325348423487905,0.0802565254964338,-1.65971648473997,0.0484857507485287,-1.79742645020587,0.0361339723885009,0.360989010989011,0.501351351351351,0.397413793103448,0.507692307692308,0.702702702702703,0.45,0.214285714285714,0.3,0.344827586206897,1,1,0.9,0.0476190476190476,0.4,0,0,0,0,NaN,1,1,0.75,0.428571428571429,0.555555555555556,0,0.1,0,13.1065081329898,6.75512531054763,10.2118513599299,6.01487369537204,5.19283615085763,5.64022826579246
38,f,236,3,5,2.6,1,0.769230769,0.909090909,0.625,0.833333333,0.888888889,1,1,0.735294118,1,-0.111111111,0.230769231,0.090909091,0.110294118,0.166666667,0.983870968,0.857142857,0.947368421,0.735294118,0.9,1,65.1364019083995,-2.15642356754331,0.0284287716973728,-2.61029309429354,0.00452323389371673,-2.74420622553867,0.0030328709452126,0.878406708595388,0.904166666666667,0.882352941176471,0.867924528301887,0.875,1,0.888888888888889,0.933333333333333,0.764705882352941,1,1,1,0.8,0.666666666666667,1,0.666666666666667,0.0833333333333333,0.0833333333333333,NaN,1,0.833333333333333,1,1,1,0.875,0.625,1.625,9.95325320793317,6.28611713422112,8.52982538984757,9.30155731958912,7.06816032187102,8.43464664284328
28,Female,284,0,8,2.5,1,0.25,0.8,0.066666667,0.555555556,1,0.909090909,0.923076923,0.068965517,0.916666667,0,0.659090909,0.123076923,0.002298851,0.361111111,1,0.565217391,0.857142857,0.075471698,0.725490196,2,60.0331353364503,-0.443297271260411,0.0851167339004595,-2.68610715095124,0.00361449509227346,-2.8179922385629,0.00241624889892766,0.5,0.50402576489533,0.624137931034483,0.615384615384615,0.703703703703704,0.8,0.384615384615385,0.304347826086957,0.448275862068966,1,1,1,0.5625,0.6,0.5,0,0,0,NaN,1,1,1,1,0.866666666666667,0,0.125,0.25,9.26364975198607,6.86202401065531,7.97464158573509,6.04670145640552,4.66454722609259,5.30486726499462
47,f,356,3,10,2.7,1,0.153846154,0.166666667,0.125,0.16,0.95,0,0.055555556,0,0.029411765,-0.05,-0.153846154,-0.111111111,-0.125,-0.130588235,0.988235294,0.068965517,0.1,0.108108108,0.084745763,1,100.986370661149,1.76350270379173,0.0550424327624924,-1.69816403576295,0.0447384031491782,-1.70028558683368,0.0445386100996676,0.3125,0.496363636363636,0.452464788732394,0.625,0.72,0.75,0,0.272727272727273,0.154929577464789,1,1,1,0.222222222222222,0,0,0.166666666666667,0,0,NaN,1,0.916666666666667,0,0.25,0,0,0,0,10.1908180530564,3.86625568187264,6.76843581756736,10.5087025609176,7.76765436007507,9.02545136998552
63,FEMALE,204,1,10,2.5,0.975,1,1,0.909090909,1,1,0.875,0.909090909,0.896551724,0.894736842,0.025,-0.125,-0.090909091,-0.012539185,-0.105263158,0.979166667,0.9375,0.954545455,0.838709677,0.947368421,2,49.6984528710231,-2.47839403292215,0.0207413247501302,-2.98935662771148,0.00139782808043937,-3.32207162658384,0.000446758769088784,0.9125,0.972222222222222,0.948275862068966,0.95,1,1,0.875,0.944444444444444,0.896551724137931,0.96,1,1,1,1,1,0.666666666666667,2.33333333333333,0.333333333333333,NaN,1,1,1,0.8,0.909090909090909,0.8,2,2.2,9.39310502291718,7.42994567498921,8.52058975717141,4.93124000763452,3.87808288203997,4.46317017403695
33,F,243,2,2,2.3,0.853658537,0.75,0.5,0.5,0.625,0.466666667,0.416666667,0.333333333,0.276595745,0.375,-0.38699187,-0.333333333,-0.166666667,-0.223404255,-0.25,0.75,0.55,0.4,0.306666667,0.475,2,118.604985719819,0.234595234563004,0.0177744481465876,-3.1648977893391,0.00077568719112342,-3.25343657124411,0.000570090883267593,0.569105691056911,0.5,0.399068322981366,0.804878048780488,0.75,0.428571428571429,0.333333333333333,0.25,0.369565217391304,0.958333333333333,0.9,0.428571428571429,0.615384615384615,0.5,NaN,0.5,0.5,0,NaN,0.375,0.571428571428571,0.2,0.25,0.466666666666667,0.4,0.2,0.6,6.3364635996684,6.54261031229738,6.4538716611657,4.14144894193171,3.52793655855548,3.79203129312141
39,m,316,3,4,2.9,1,0.666666667,0.1875,0.105263158,0.419354839,1,0.733333333,1,0.037735849,0.870967742,0,0.066666667,0.8125,-0.067527309,0.451612903,1,0.7,0.59375,0.15625,0.64516129,2,59.9321720566506,-1.28582334136661,0.0843133220198797,-2.0270512187328,0.0213285874480943,-2.21364402432944,0.0134266381684831,0.534926470588235,0.537634408602151,0.702085402184707,0.632352941176471,0.741935483870968,0.894736842105263,0.4375,0.333333333333333,0.509433962264151,1,1,1,0.304347826086957,1,0.5,0.1,0,0,1,1,1,1,0.714285714285714,0.888888888888889,0,0.111111111111111,0.111111111111111,14.8084536374152,7.80734891444469,11.6116021657392,6.66137260513316,5.48731145653495,6.12527162403809
35,f,351,5,9,2.6,0.981818182,0.0625,0.0625,0,0.0625,0.9375,0.117647059,0.4,0.014705882,0.25,-0.044318182,0.055147059,0.3375,0.014705882,0.1875,0.971830986,0.090909091,0.225806452,0.066037736,0.15625,2,64.1050096043011,0.238140522140373,0.0683025621916918,-1.89043600082392,0.0293498362002348,-2.30335136488368,0.0106295409037009,0.277777777777778,0.390625,0.425,0.555555555555556,0.59375,0.6,0,0.1875,0.25,1,0.947368421052632,1,0,0.125,0,0,0,0,NaN,0.833333333333333,1,0,0,0.368421052631579,0,0.0833333333333333,0,20.1735641967981,10.4607630686921,14.8839635824305,5.85596733635059,4.77686567580033,5.26828755877392
18,m,346,4,4,2.9,1,0.111111111,0.095238095,0,0.102564103,1,0.875,0.941176471,0.035714286,0.909090909,0,0.763888889,0.845938375,0.035714286,0.806526807,1,0.470588235,0.473684211,0.202020202,0.472222222,2,53.9547676455523,-1.12793689311645,0.10371116441421,-1.77733784317085,0.0377563354079036,-1.98310729421448,0.0236777230088608,0.431818181818182,0.495888157894737,0.558928571428571,0.5,0.710526315789474,0.6,0.363636363636364,0.28125,0.517857142857143,1,1,1,0.115384615384615,0,0.111111111111111,0,0,0,NaN,1,1,1,1,0.875,0,0,0.142857142857143,15.6513980106513,7.42001250456958,12.0569065232794,6.36270207317038,4.5696298559449,5.57970110494965
